"0301";"   43";"5201902";" ";0.000;126.00;900.00;0.00;4. 12. 2023;21
"0301";"   43";"5201903";" ";0.000;19.00;77.00;0.00;4. 12. 2023;21
"0301";"   43";"5201904";" ";0.000;62.00;144.00;0.00;4. 12. 2023;21
"0301";"   43";"5201905";" ";0.000;89.00;211.00;0.00;4. 12. 2023;21
"0301";"   43";"5201906";" ";0.000;-12.00;252.00;0.00;4. 12. 2023;21
"0301";"   43";"5201907";" ";0.000;293.00;688.00;0.00;4. 12. 2023;21
"0301";"   43";"5201908";" ";0.000;-421.00;8419.00;0.00;4. 12. 2023;21
"0301";"   43";"5201909";" ";0.000;-79.00;1566.00;0.00;4. 12. 2023;21
"0301";"   43";"5201911";" ";0.000;-325.00;2456.00;0.00;4. 12. 2023;21
"0301";"   43";"5201913";" ";0.000;-839.00;3496.00;0.00;4. 12. 2023;21
"0301";"   43";"5201914";" ";0.000;-180.00;3615.00;0.00;4. 12. 2023;21
"0301";"   43";"5201915";" ";0.000;1420.00;6040.00;0.00;4. 12. 2023;21
"0301";"   43";"5201916";" ";0.000;-52.00;1047.00;0.00;4. 12. 2023;21
"0301";"   43";"5201917";" ";0.000;-90.00;1805.00;0.00;4. 12. 2023;21
"0301";"   43";"5201918";" ";0.000;-90.00;1805.00;0.00;4. 12. 2023;21
"0301";"   43";"5201919";" ";0.000;-81.00;1624.00;0.00;4. 12. 2023;21
"0301";"   43";"5201923";" ";0.000;-52.00;1047.00;0.00;4. 12. 2023;21
"0301";"   43";"5201924";" ";0.000;-90.00;1805.00;0.00;4. 12. 2023;21
"0301";"   43";"5201925";" ";0.000;-90.00;1805.00;0.00;4. 12. 2023;21
"0301";"   43";"5201926";" ";0.000;-52.00;1047.00;0.00;4. 12. 2023;21
"0301";"   43";"5201927";" ";0.000;-90.00;1805.00;0.00;4. 12. 2023;21
"0301";"   43";"5201928";" ";0.000;-90.00;1805.00;0.00;4. 12. 2023;21
"0301";"   43";"5201929";" ";0.000;-159.00;3180.00;0.00;4. 12. 2023;21
"0301";"   43";"5201931";" ";0.000;-73.00;1465.00;0.00;4. 12. 2023;21
"0301";"   43";"5201932";" ";0.000;-52.00;1047.00;0.00;4. 12. 2023;21
"0301";"   43";"5201933";" ";0.000;-90.00;1805.00;0.00;4. 12. 2023;21
"0301";"   43";"5201934";" ";0.000;-90.00;1805.00;0.00;4. 12. 2023;21
"0301";"   43";"5201935";" ";0.000;-72.00;1454.00;0.00;4. 12. 2023;21
"0301";"   43";"5201936";" ";0.000;-35.00;704.00;0.00;4. 12. 2023;21
"0301";"   43";"5201937";" ";0.000;-21.00;420.00;0.00;4. 12. 2023;21
"0301";"   43";"5201939";" ";0.000;-80.00;1596.00;0.00;4. 12. 2023;21
"0301";"   43";"5201940";" ";0.000;-80.00;1596.00;0.00;4. 12. 2023;21
"0301";"   43";"5201941";" ";0.000;-359.00;7191.00;0.00;4. 12. 2023;21
"0301";"   43";"5201942";" ";0.000;-669.00;13392.00;0.00;4. 12. 2023;21
"0301";"   43";"5201943";" ";0.000;-30.00;613.00;0.00;4. 12. 2023;21
"0301";"   43";"5201944";" ";0.000;-44.00;874.00;0.00;4. 12. 2023;21
"0301";"   43";"5201947";" ";0.000;-39.00;767.00;0.00;4. 12. 2023;21
